train_id,date,day_of_week,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,current_delay_min,distance_km,weather,congestion_level,hour_of_day,is_weekend,is_holiday,future_delay_min,future_delay_hms
T101,2024-03-15,Friday,Durgapur,Asansol,09:20,10:00,10:01,11:06,41.9,40,Rain,Medium,9,False,False,66.8,1h 6m 48s
T101,2024-03-15,Friday,Asansol,Dhanbad,10:00,11:00,11:06,12:11,66.8,60,Clear,Low,10,False,False,71.9,1h 11m 54s
T102,2024-03-15,Friday,Howrah,Bardhaman,09:00,10:30,09:00,11:06,0.0,95,Clear,High,9,False,False,36.2,0h 36m 12s
T102,2024-03-15,Friday,Bardhaman,Durgapur,10:30,11:20,11:06,12:22,36.2,55,Rain,Low,10,False,False,63.0,1h 3m 0s
T102,2024-03-15,Friday,Durgapur,Asansol,11:20,12:00,12:22,13:20,63.0,40,Clear,Medium,11,False,False,80.7,1h 20m 42s
T102,2024-03-15,Friday,Asansol,Dhanbad,12:00,13:00,13:20,14:31,80.7,60,Clear,Low,12,False,False,91.2,1h 31m 12s
T103,2024-03-15,Friday,Howrah,Bardhaman,11:00,12:30,11:00,13:15,0.0,95,Clear,High,11,False,False,45.7,0h 45m 42s
T103,2024-03-15,Friday,Bardhaman,Durgapur,12:30,13:20,13:15,14:28,45.7,55,Clear,Low,12,False,False,68.5,1h 8m 30s
T103,2024-03-15,Friday,Durgapur,Asansol,13:20,14:00,14:28,15:42,68.5,40,Fog,Low,13,False,False,102.7,1h 42m 42s
T103,2024-03-15,Friday,Asansol,Dhanbad,14:00,15:00,15:42,17:21,102.7,60,Clear,High,14,False,False,141.4,2h 21m 24s
T104,2024-03-15,Friday,Howrah,Bardhaman,13:00,14:30,13:00,14:44,0.0,95,Clear,Medium,13,False,False,14.3,0h 14m 18s
T104,2024-03-15,Friday,Bardhaman,Durgapur,14:30,15:20,14:44,15:45,14.3,55,Rain,Low,14,False,False,25.9,0h 25m 54s
T104,2024-03-15,Friday,Durgapur,Asansol,15:20,16:00,15:45,16:45,25.9,40,Rain,High,15,False,False,45.8,0h 45m 48s
T104,2024-03-15,Friday,Asansol,Dhanbad,16:00,17:00,16:45,18:27,45.8,60,Fog,Medium,16,False,False,87.4,1h 27m 24s
T105,2024-03-15,Friday,Howrah,Bardhaman,15:00,16:30,15:00,16:42,0.0,95,Clear,Medium,15,False,False,12.2,0h 12m 12s
T105,2024-03-15,Friday,Bardhaman,Durgapur,16:30,17:20,16:42,17:34,12.2,55,Clear,Low,16,False,False,14.1,0h 14m 6s
T105,2024-03-15,Friday,Durgapur,Asansol,17:20,18:00,17:34,18:30,14.1,40,Clear,Medium,17,False,False,30.8,0h 30m 48s
T105,2024-03-15,Friday,Asansol,Dhanbad,18:00,19:00,18:30,20:03,30.8,60,Fog,Medium,18,False,False,63.6,1h 3m 36s
T106,2024-03-15,Friday,Howrah,Bardhaman,17:00,18:30,17:00,18:54,0.0,95,Rain,Low,17,False,False,24.9,0h 24m 54s
T106,2024-03-15,Friday,Bardhaman,Durgapur,18:30,19:20,18:54,20:03,24.9,55,Clear,Low,18,False,False,43.5,0h 43m 30s
T106,2024-03-15,Friday,Durgapur,Asansol,19:20,20:00,20:03,21:23,43.5,40,Clear,Medium,19,False,False,83.5,1h 23m 30s
T106,2024-03-15,Friday,Asansol,Dhanbad,20:00,21:00,21:23,22:57,83.5,60,Clear,High,20,False,False,117.2,1h 57m 12s
T107,2024-03-15,Friday,Howrah,Bardhaman,19:00,20:30,19:00,20:45,0.0,95,Clear,High,19,False,False,15.6,0h 15m 36s
T107,2024-03-15,Friday,Bardhaman,Durgapur,20:30,21:20,20:45,21:56,15.6,55,Clear,Medium,20,False,False,36.5,0h 36m 30s
T107,2024-03-15,Friday,Durgapur,Asansol,21:20,22:00,21:56,22:47,36.5,40,Clear,Low,21,False,False,47.9,0h 47m 54s
T107,2024-03-15,Friday,Asansol,Dhanbad,22:00,23:00,22:47,00:10,47.9,60,Clear,Medium,22,False,False,70.3,1h 10m 18s
T100,2024-03-16,Saturday,Howrah,Bardhaman,05:00,06:30,05:00,06:32,0.0,95,Clear,Low,5,True,False,2.9,0h 2m 54s
T100,2024-03-16,Saturday,Bardhaman,Durgapur,06:30,07:20,06:32,07:48,2.9,55,Rain,Medium,6,True,False,28.6,0h 28m 36s
T100,2024-03-16,Saturday,Durgapur,Asansol,07:20,08:00,07:48,08:53,28.6,40,Rain,Medium,7,True,False,53.8,0h 53m 48s
T100,2024-03-16,Saturday,Asansol,Dhanbad,08:00,09:00,08:53,10:02,53.8,60,Clear,Low,8,True,False,62.0,1h 2m 0s
T101,2024-03-16,Saturday,Howrah,Bardhaman,07:00,08:30,07:00,08:59,0.0,95,Fog,Medium,7,True,False,29.2,0h 29m 12s
T101,2024-03-16,Saturday,Bardhaman,Durgapur,08:30,09:20,08:59,09:49,29.2,55,Clear,Low,8,True,False,29.2,0h 29m 12s
T101,2024-03-16,Saturday,Durgapur,Asansol,09:20,10:00,09:49,10:55,29.2,40,Clear,High,9,True,False,55.1,0h 55m 6s
T101,2024-03-16,Saturday,Asansol,Dhanbad,10:00,11:00,10:55,12:01,55.1,60,Clear,Medium,10,True,False,61.5,1h 1m 30s
T102,2024-03-16,Saturday,Howrah,Bardhaman,09:00,10:30,09:00,10:50,0.0,95,Clear,High,9,True,False,21.0,0h 21m 0s
T102,2024-03-16,Saturday,Bardhaman,Durgapur,10:30,11:20,10:50,12:22,21.0,55,Clear,High,10,True,False,62.1,1h 2m 6s
T102,2024-03-16,Saturday,Durgapur,Asansol,11:20,12:00,12:22,13:06,62.1,40,Clear,Low,11,True,False,66.4,1h 6m 24s
T102,2024-03-16,Saturday,Asansol,Dhanbad,12:00,13:00,13:06,14:33,66.4,60,Clear,High,12,True,False,93.0,1h 33m 0s
T103,2024-03-16,Saturday,Howrah,Bardhaman,11:00,12:30,11:00,12:38,0.0,95,Clear,Low,11,True,False,8.3,0h 8m 18s
T103,2024-03-16,Saturday,Bardhaman,Durgapur,12:30,13:20,12:38,13:45,8.3,55,Clear,Low,12,True,False,25.8,0h 25m 48s
T103,2024-03-16,Saturday,Durgapur,Asansol,13:20,14:00,13:45,14:37,25.8,40,Clear,Low,13,True,False,38.0,0h 38m 0s
T103,2024-03-16,Saturday,Asansol,Dhanbad,14:00,15:00,14:37,16:12,38.0,60,Clear,High,14,True,False,72.6,1h 12m 36s
T104,2024-03-16,Saturday,Howrah,Bardhaman,13:00,14:30,13:00,14:30,0.0,95,Clear,Low,13,True,False,0.0,0h 0m 0s
T104,2024-03-16,Saturday,Bardhaman,Durgapur,14:30,15:20,14:30,15:56,0.0,55,Fog,Medium,14,True,False,36.7,0h 36m 42s
T104,2024-03-16,Saturday,Durgapur,Asansol,15:20,16:00,15:56,16:39,36.7,40,Clear,Medium,15,True,False,40.0,0h 40m 0s
T104,2024-03-16,Saturday,Asansol,Dhanbad,16:00,17:00,16:39,17:39,40.0,60,Clear,Low,16,True,False,40.0,0h 40m 0s
T105,2024-03-16,Saturday,Howrah,Bardhaman,15:00,16:30,15:00,16:43,0.0,95,Rain,Low,15,True,False,13.7,0h 13m 42s
T105,2024-03-16,Saturday,Bardhaman,Durgapur,16:30,17:20,16:43,17:41,13.7,55,Clear,Medium,16,True,False,21.3,0h 21m 18s
T105,2024-03-16,Saturday,Durgapur,Asansol,17:20,18:00,17:41,18:30,21.3,40,Rain,Low,17,True,False,30.9,0h 30m 54s
T105,2024-03-16,Saturday,Asansol,Dhanbad,18:00,19:00,18:30,19:31,30.9,60,Clear,Medium,18,True,False,31.0,0h 31m 0s
T106,2024-03-16,Saturday,Howrah,Bardhaman,17:00,18:30,17:00,18:52,0.0,95,Clear,Low,17,True,False,22.1,0h 22m 6s
T106,2024-03-16,Saturday,Bardhaman,Durgapur,18:30,19:20,18:52,20:08,22.1,55,Fog,Low,18,True,False,48.2,0h 48m 12s
T106,2024-03-16,Saturday,Durgapur,Asansol,19:20,20:00,20:08,21:00,48.2,40,Clear,Low,19,True,False,60.9,1h 0m 54s
T106,2024-03-16,Saturday,Asansol,Dhanbad,20:00,21:00,21:00,22:14,60.9,60,Clear,Low,20,True,False,74.1,1h 14m 6s
T107,2024-03-16,Saturday,Howrah,Bardhaman,19:00,20:30,19:00,20:41,0.0,95,Clear,High,19,True,False,11.9,0h 11m 54s
T107,2024-03-16,Saturday,Bardhaman,Durgapur,20:30,21:20,20:41,21:47,11.9,55,Rain,Low,20,True,False,27.1,0h 27m 6s
T107,2024-03-16,Saturday,Durgapur,Asansol,21:20,22:00,21:47,22:33,27.1,40,Clear,Low,21,True,False,33.5,0h 33m 30s
T107,2024-03-16,Saturday,Asansol,Dhanbad,22:00,23:00,22:33,00:02,33.5,60,Rain,Medium,22,True,False,62.0,1h 2m 0s
T100,2024-03-17,Sunday,Howrah,Bardhaman,05:00,06:30,05:00,06:32,0.0,95,Clear,Low,5,True,False,2.8,0h 2m 48s
T100,2024-03-17,Sunday,Bardhaman,Durgapur,06:30,07:20,06:32,07:25,2.8,55,Clear,Low,6,True,False,5.5,0h 5m 30s
T100,2024-03-17,Sunday,Durgapur,Asansol,07:20,08:00,07:25,08:44,5.5,40,Clear,High,7,True,False,44.7,0h 44m 42s
T100,2024-03-17,Sunday,Asansol,Dhanbad,08:00,09:00,08:44,09:56,44.7,60,Clear,Medium,8,True,False,56.1,0h 56m 6s
T101,2024-03-17,Sunday,Howrah,Bardhaman,07:00,08:30,07:00,08:30,0.0,95,Clear,Medium,7,True,False,0.0,0h 0m 0s
T101,2024-03-17,Sunday,Bardhaman,Durgapur,08:30,09:20,08:30,09:48,0.0,55,Clear,High,8,True,False,28.2,0h 28m 12s
T101,2024-03-17,Sunday,Durgapur,Asansol,09:20,10:00,09:48,10:46,28.2,40,Fog,Low,9,True,False,46.7,0h 46m 42s
T101,2024-03-17,Sunday,Asansol,Dhanbad,10:00,11:00,10:46,11:57,46.7,60,Clear,Medium,10,True,False,57.0,0h 57m 0s
T102,2024-03-17,Sunday,Howrah,Bardhaman,09:00,10:30,09:00,10:35,0.0,95,Clear,Low,9,True,False,5.9,0h 5m 54s
T102,2024-03-17,Sunday,Bardhaman,Durgapur,10:30,11:20,10:35,11:41,5.9,55,Clear,Medium,10,True,False,21.5,0h 21m 30s
T102,2024-03-17,Sunday,Durgapur,Asansol,11:20,12:00,11:41,12:36,21.5,40,Clear,Medium,11,True,False,36.3,0h 36m 18s
T102,2024-03-17,Sunday,Asansol,Dhanbad,12:00,13:00,12:36,13:49,36.3,60,Rain,Medium,12,True,False,49.8,0h 49m 48s
T103,2024-03-17,Sunday,Howrah,Bardhaman,11:00,12:30,11:00,12:50,0.0,95,Clear,Low,11,True,False,20.2,0h 20m 12s
T103,2024-03-17,Sunday,Bardhaman,Durgapur,12:30,13:20,12:50,13:54,20.2,55,Clear,Low,12,True,False,34.3,0h 34m 18s
T103,2024-03-17,Sunday,Durgapur,Asansol,13:20,14:00,13:54,15:05,34.3,40,Rain,Medium,13,True,False,65.7,1h 5m 42s
T103,2024-03-17,Sunday,Asansol,Dhanbad,14:00,15:00,15:05,16:22,65.7,60,Clear,High,14,True,False,82.5,1h 22m 30s
T104,2024-03-17,Sunday,Howrah,Bardhaman,13:00,14:30,13:00,14:50,0.0,95,Clear,High,13,True,False,20.4,0h 20m 24s
T104,2024-03-17,Sunday,Bardhaman,Durgapur,14:30,15:20,14:50,15:40,20.4,55,Clear,Low,14,True,False,20.4,0h 20m 24s
T104,2024-03-17,Sunday,Durgapur,Asansol,15:20,16:00,15:40,16:23,20.4,40,Rain,Low,15,True,False,23.6,0h 23m 36s
T104,2024-03-17,Sunday,Asansol,Dhanbad,16:00,17:00,16:23,17:29,23.6,60,Clear,Medium,16,True,False,29.9,0h 29m 54s
T105,2024-03-17,Sunday,Howrah,Bardhaman,15:00,16:30,15:00,16:46,0.0,95,Clear,Medium,15,True,False,16.3,0h 16m 18s
T105,2024-03-17,Sunday,Bardhaman,Durgapur,16:30,17:20,16:46,17:49,16.3,55,Clear,High,16,True,False,29.9,0h 29m 54s
T105,2024-03-17,Sunday,Durgapur,Asansol,17:20,18:00,17:49,18:32,29.9,40,Clear,Low,17,True,False,32.6,0h 32m 36s
T105,2024-03-17,Sunday,Asansol,Dhanbad,18:00,19:00,18:32,19:48,32.6,60,Rain,Medium,18,True,False,48.0,0h 48m 0s
T106,2024-03-17,Sunday,Howrah,Bardhaman,17:00,18:30,17:00,18:43,0.0,95,Clear,Low,17,True,False,13.5,0h 13m 30s
T106,2024-03-17,Sunday,Bardhaman,Durgapur,18:30,19:20,18:43,19:55,13.5,55,Clear,Medium,18,True,False,35.6,0h 35m 36s
T106,2024-03-17,Sunday,Durgapur,Asansol,19:20,20:00,19:55,20:52,35.6,40,Clear,Medium,19,True,False,52.8,0h 52m 48s
T106,2024-03-17,Sunday,Asansol,Dhanbad,20:00,21:00,20:52,22:10,52.8,60,Clear,Medium,20,True,False,70.1,1h 10m 6s
T107,2024-03-17,Sunday,Howrah,Bardhaman,19:00,20:30,19:00,20:35,0.0,95,Clear,Low,19,True,False,5.2,0h 5m 12s
T107,2024-03-17,Sunday,Bardhaman,Durgapur,20:30,21:20,20:35,21:32,5.2,55,Clear,Low,20,True,False,12.7,0h 12m 42s
T107,2024-03-17,Sunday,Durgapur,Asansol,21:20,22:00,21:32,22:38,12.7,40,Fog,Low,21,True,False,38.6,0h 38m 36s
T107,2024-03-17,Sunday,Asansol,Dhanbad,22:00,23:00,22:38,00:16,38.6,60,Clear,High,22,True,False,76.8,1h 16m 48s
T100,2024-03-18,Monday,Howrah,Bardhaman,05:00,06:30,05:00,06:45,0.0,95,Clear,Medium,5,False,False,15.8,0h 15m 48s
T100,2024-03-18,Monday,Bardhaman,Durgapur,06:30,07:20,06:45,07:53,15.8,55,Clear,Medium,6,False,False,33.7,0h 33m 42s
T100,2024-03-18,Monday,Durgapur,Asansol,07:20,08:00,07:53,09:16,33.7,40,Rain,High,7,False,False,76.9,1h 16m 54s
T100,2024-03-18,Monday,Asansol,Dhanbad,08:00,09:00,09:16,10:47,76.9,60,Clear,High,8,False,False,107.4,1h 47m 24s
T101,2024-03-18,Monday,Howrah,Bardhaman,07:00,08:30,07:00,08:41,0.0,95,Clear,High,7,False,False,11.1,0h 11m 6s
T101,2024-03-18,Monday,Bardhaman,Durgapur,08:30,09:20,08:41,10:03,11.1,55,Clear,High,8,False,False,43.3,0h 43m 18s
T101,2024-03-18,Monday,Durgapur,Asansol,09:20,10:00,10:03,10:47,43.3,40,Clear,Medium,9,False,False,47.2,0h 47m 12s
T101,2024-03-18,Monday,Asansol,Dhanbad,10:00,11:00,10:47,12:19,47.2,60,Fog,High,10,False,False,79.5,1h 19m 30s
T102,2024-03-18,Monday,Howrah,Bardhaman,09:00,10:30,09:00,10:47,0.0,95,Clear,Medium,9,False,False,18.0,0h 18m 0s
T102,2024-03-18,Monday,Bardhaman,Durgapur,10:30,11:20,10:47,11:56,18.0,55,Clear,Medium,10,False,False,36.9,0h 36m 54s
T102,2024-03-18,Monday,Durgapur,Asansol,11:20,12:00,11:56,12:45,36.9,40,Clear,Low,11,False,False,45.3,0h 45m 18s
T102,2024-03-18,Monday,Asansol,Dhanbad,12:00,13:00,12:45,14:08,45.3,60,Clear,Medium,12,False,False,68.6,1h 8m 36s
T103,2024-03-18,Monday,Howrah,Bardhaman,11:00,12:30,11:00,12:44,0.0,95,Clear,Low,11,False,False,14.7,0h 14m 42s
T103,2024-03-18,Monday,Bardhaman,Durgapur,12:30,13:20,12:44,13:55,14.7,55,Clear,Medium,12,False,False,35.4,0h 35m 24s
T103,2024-03-18,Monday,Durgapur,Asansol,13:20,14:00,13:55,14:52,35.4,40,Clear,Low,13,False,False,52.3,0h 52m 18s
T103,2024-03-18,Monday,Asansol,Dhanbad,14:00,15:00,14:52,16:39,52.3,60,Fog,Low,14,False,False,99.9,1h 39m 54s
T104,2024-03-18,Monday,Howrah,Bardhaman,13:00,14:30,13:00,14:38,0.0,95,Clear,Medium,13,False,False,8.9,0h 8m 54s
T104,2024-03-18,Monday,Bardhaman,Durgapur,14:30,15:20,14:38,15:49,8.9,55,Clear,High,14,False,False,29.3,0h 29m 18s
T104,2024-03-18,Monday,Durgapur,Asansol,15:20,16:00,15:49,16:31,29.3,40,Clear,Low,15,False,False,31.7,0h 31m 42s
T104,2024-03-18,Monday,Asansol,Dhanbad,16:00,17:00,16:31,17:34,31.7,60,Clear,Medium,16,False,False,34.1,0h 34m 6s
T105,2024-03-18,Monday,Howrah,Bardhaman,15:00,16:30,15:00,16:44,0.0,95,Clear,Medium,15,False,False,14.6,0h 14m 36s
T105,2024-03-18,Monday,Bardhaman,Durgapur,16:30,17:20,16:44,17:40,14.6,55,Clear,Medium,16,False,False,20.8,0h 20m 48s
T105,2024-03-18,Monday,Durgapur,Asansol,17:20,18:00,17:40,18:57,20.8,40,Clear,High,17,False,False,57.1,0h 57m 6s
T105,2024-03-18,Monday,Asansol,Dhanbad,18:00,19:00,18:57,20:36,57.1,60,Clear,High,18,False,False,96.6,1h 36m 36s
T106,2024-03-18,Monday,Howrah,Bardhaman,17:00,18:30,17:00,19:08,0.0,95,Fog,Low,17,False,False,38.5,0h 38m 30s
T106,2024-03-18,Monday,Bardhaman,Durgapur,18:30,19:20,19:08,21:08,38.5,55,Fog,High,18,False,False,108.1,1h 48m 6s
T106,2024-03-18,Monday,Durgapur,Asansol,19:20,20:00,21:08,22:38,108.1,40,Clear,High,19,False,False,158.1,2h 38m 6s
T106,2024-03-18,Monday,Asansol,Dhanbad,20:00,21:00,22:38,00:17,158.1,60,Clear,High,20,False,False,197.5,3h 17m 30s
T107,2024-03-18,Monday,Howrah,Bardhaman,19:00,20:30,19:00,21:26,0.0,95,Rain,High,19,False,False,56.4,0h 56m 24s
T107,2024-03-18,Monday,Bardhaman,Durgapur,20:30,21:20,21:26,22:35,56.4,55,Rain,Medium,20,False,False,75.3,1h 15m 18s
T107,2024-03-18,Monday,Durgapur,Asansol,21:20,22:00,22:35,23:41,75.3,40,Rain,Low,21,False,False,101.7,1h 41m 42s
T107,2024-03-18,Monday,Asansol,Dhanbad,22:00,23:00,23:41,00:58,101.7,60,Clear,Medium,22,False,False,118.8,1h 58m 48s
T100,2024-03-19,Tuesday,Howrah,Bardhaman,05:00,06:30,05:00,06:30,0.0,95,Clear,Low,5,False,False,0.9,0h 0m 54s
T100,2024-03-19,Tuesday,Bardhaman,Durgapur,06:30,07:20,06:30,07:43,0.9,55,Rain,Low,6,False,False,23.8,0h 23m 48s
T100,2024-03-19,Tuesday,Durgapur,Asansol,07:20,08:00,07:43,08:49,23.8,40,Clear,High,7,False,False,49.5,0h 49m 30s
T100,2024-03-19,Tuesday,Asansol,Dhanbad,08:00,09:00,08:49,10:43,49.5,60,Rain,High,8,False,False,103.3,1h 43m 18s
T101,2024-03-19,Tuesday,Howrah,Bardhaman,07:00,08:30,07:00,09:10,0.0,95,Rain,High,7,False,False,40.6,0h 40m 36s
T101,2024-03-19,Tuesday,Bardhaman,Durgapur,08:30,09:20,09:10,10:14,40.6,55,Clear,Medium,8,False,False,54.5,0h 54m 30s
T101,2024-03-19,Tuesday,Durgapur,Asansol,09:20,10:00,10:14,11:06,54.5,40,Clear,Medium,9,False,False,66.6,1h 6m 36s
T101,2024-03-19,Tuesday,Asansol,Dhanbad,10:00,11:00,11:06,12:21,66.6,60,Clear,Medium,10,False,False,82.0,1h 22m 0s
T102,2024-03-19,Tuesday,Howrah,Bardhaman,09:00,10:30,09:00,10:45,0.0,95,Clear,Medium,9,False,False,16.0,0h 16m 0s
T102,2024-03-19,Tuesday,Bardhaman,Durgapur,10:30,11:20,10:45,11:59,16.0,55,Fog,Low,10,False,False,39.8,0h 39m 48s
T102,2024-03-19,Tuesday,Durgapur,Asansol,11:20,12:00,11:59,12:53,39.8,40,Fog,Low,11,False,False,53.8,0h 53m 48s
T102,2024-03-19,Tuesday,Asansol,Dhanbad,12:00,13:00,12:53,14:03,53.8,60,Clear,Low,12,False,False,63.7,1h 3m 42s
T103,2024-03-19,Tuesday,Howrah,Bardhaman,11:00,12:30,11:00,12:54,0.0,95,Clear,Low,11,False,False,24.8,0h 24m 48s
T103,2024-03-19,Tuesday,Bardhaman,Durgapur,12:30,13:20,12:54,14:41,24.8,55,Fog,High,12,False,False,81.3,1h 21m 18s
T103,2024-03-19,Tuesday,Durgapur,Asansol,13:20,14:00,14:41,15:35,81.3,40,Clear,Medium,13,False,False,95.4,1h 35m 24s
T103,2024-03-19,Tuesday,Asansol,Dhanbad,14:00,15:00,15:35,17:17,95.4,60,Fog,Medium,14,False,False,137.6,2h 17m 36s
T104,2024-03-19,Tuesday,Howrah,Bardhaman,13:00,14:30,13:00,14:30,0.0,95,Clear,Low,13,False,False,0.0,0h 0m 0s
T104,2024-03-19,Tuesday,Bardhaman,Durgapur,14:30,15:20,14:30,15:27,0.0,55,Clear,Medium,14,False,False,7.2,0h 7m 12s
T104,2024-03-19,Tuesday,Durgapur,Asansol,15:20,16:00,15:27,16:07,7.2,40,Clear,Low,15,False,False,7.2,0h 7m 12s
T104,2024-03-19,Tuesday,Asansol,Dhanbad,16:00,17:00,16:07,17:21,7.2,60,Rain,Medium,16,False,False,21.0,0h 21m 0s
T105,2024-03-19,Tuesday,Howrah,Bardhaman,15:00,16:30,15:00,16:51,0.0,95,Rain,Low,15,False,False,21.5,0h 21m 30s
T105,2024-03-19,Tuesday,Bardhaman,Durgapur,16:30,17:20,16:51,17:45,21.5,55,Clear,Low,16,False,False,25.4,0h 25m 24s
T105,2024-03-19,Tuesday,Durgapur,Asansol,17:20,18:00,17:45,18:37,25.4,40,Clear,Medium,17,False,False,37.3,0h 37m 18s
T105,2024-03-19,Tuesday,Asansol,Dhanbad,18:00,19:00,18:37,19:47,37.3,60,Clear,Medium,18,False,False,47.6,0h 47m 36s
T106,2024-03-19,Tuesday,Howrah,Bardhaman,17:00,18:30,17:00,18:50,0.0,95,Clear,Medium,17,False,False,20.7,0h 20m 42s
T106,2024-03-19,Tuesday,Bardhaman,Durgapur,18:30,19:20,18:50,20:07,20.7,55,Clear,Medium,18,False,False,47.9,0h 47m 54s
T106,2024-03-19,Tuesday,Durgapur,Asansol,19:20,20:00,20:07,21:32,47.9,40,Clear,High,19,False,False,92.3,1h 32m 18s
T106,2024-03-19,Tuesday,Asansol,Dhanbad,20:00,21:00,21:32,22:50,92.3,60,Clear,Medium,20,False,False,111.0,1h 51m 0s
T107,2024-03-19,Tuesday,Howrah,Bardhaman,19:00,20:30,19:00,20:55,0.0,95,Clear,High,19,False,False,25.8,0h 25m 48s
T107,2024-03-19,Tuesday,Bardhaman,Durgapur,20:30,21:20,20:55,21:57,25.8,55,Clear,Low,20,False,False,38.0,0h 38m 0s
T107,2024-03-19,Tuesday,Durgapur,Asansol,21:20,22:00,21:57,23:24,38.0,40,Fog,High,21,False,False,84.5,1h 24m 30s
T107,2024-03-19,Tuesday,Asansol,Dhanbad,22:00,23:00,23:24,00:46,84.5,60,Rain,Low,22,False,False,106.6,1h 46m 36s
T100,2024-03-20,Wednesday,Howrah,Bardhaman,05:00,06:30,05:00,06:40,0.0,95,Clear,Low,5,False,False,10.0,0h 10m 0s
T100,2024-03-20,Wednesday,Bardhaman,Durgapur,06:30,07:20,06:40,07:37,10.0,55,Clear,Low,6,False,False,17.7,0h 17m 42s
T100,2024-03-20,Wednesday,Durgapur,Asansol,07:20,08:00,07:37,09:08,17.7,40,Clear,High,7,False,False,68.3,1h 8m 18s
T100,2024-03-20,Wednesday,Asansol,Dhanbad,08:00,09:00,09:08,10:39,68.3,60,Clear,High,8,False,False,99.9,1h 39m 54s
T101,2024-03-20,Wednesday,Howrah,Bardhaman,07:00,08:30,07:00,08:41,0.0,95,Clear,Medium,7,False,False,11.4,0h 11m 24s
T101,2024-03-20,Wednesday,Bardhaman,Durgapur,08:30,09:20,08:41,10:08,11.4,55,Clear,High,8,False,False,48.4,0h 48m 24s
T101,2024-03-20,Wednesday,Durgapur,Asansol,09:20,10:00,10:08,11:06,48.4,40,Clear,High,9,False,False,66.3,1h 6m 18s
T101,2024-03-20,Wednesday,Asansol,Dhanbad,10:00,11:00,11:06,12:08,66.3,60,Clear,Low,10,False,False,68.9,1h 8m 54s
T102,2024-03-20,Wednesday,Howrah,Bardhaman,09:00,10:30,09:00,10:42,0.0,95,Clear,Low,9,False,False,12.1,0h 12m 6s
T102,2024-03-20,Wednesday,Bardhaman,Durgapur,10:30,11:20,10:42,11:45,12.1,55,Clear,Low,10,False,False,25.4,0h 25m 24s
T102,2024-03-20,Wednesday,Durgapur,Asansol,11:20,12:00,11:45,12:35,25.4,40,Clear,Low,11,False,False,35.8,0h 35m 48s
T102,2024-03-20,Wednesday,Asansol,Dhanbad,12:00,13:00,12:35,13:56,35.8,60,Clear,Medium,12,False,False,56.9,0h 56m 54s
T103,2024-03-20,Wednesday,Howrah,Bardhaman,11:00,12:30,11:00,12:59,0.0,95,Fog,Medium,11,False,False,29.4,0h 29m 24s
T103,2024-03-20,Wednesday,Bardhaman,Durgapur,12:30,13:20,12:59,14:14,29.4,55,Clear,Medium,12,False,False,54.1,0h 54m 6s
T103,2024-03-20,Wednesday,Durgapur,Asansol,13:20,14:00,14:14,15:21,54.1,40,Fog,Low,13,False,False,81.6,1h 21m 36s
T103,2024-03-20,Wednesday,Asansol,Dhanbad,14:00,15:00,15:21,16:48,81.6,60,Rain,Medium,14,False,False,108.3,1h 48m 18s
T104,2024-03-20,Wednesday,Howrah,Bardhaman,13:00,14:30,13:00,14:46,0.0,95,Clear,Medium,13,False,False,16.2,0h 16m 12s
T104,2024-03-20,Wednesday,Bardhaman,Durgapur,14:30,15:20,14:46,16:06,16.2,55,Rain,Medium,14,False,False,46.1,0h 46m 6s
T104,2024-03-20,Wednesday,Durgapur,Asansol,15:20,16:00,16:06,16:49,46.1,40,Clear,Low,15,False,False,49.1,0h 49m 6s
T104,2024-03-20,Wednesday,Asansol,Dhanbad,16:00,17:00,16:49,17:50,49.1,60,Clear,Low,16,False,False,50.8,0h 50m 48s
T105,2024-03-20,Wednesday,Howrah,Bardhaman,15:00,16:30,15:00,16:42,0.0,95,Clear,High,15,False,False,12.2,0h 12m 12s
T105,2024-03-20,Wednesday,Bardhaman,Durgapur,16:30,17:20,16:42,17:37,12.2,55,Clear,Medium,16,False,False,17.7,0h 17m 42s
T105,2024-03-20,Wednesday,Durgapur,Asansol,17:20,18:00,17:37,18:42,17.7,40,Rain,Medium,17,False,False,42.8,0h 42m 48s
T105,2024-03-20,Wednesday,Asansol,Dhanbad,18:00,19:00,18:42,20:03,42.8,60,Clear,High,18,False,False,63.9,1h 3m 54s
T106,2024-03-20,Wednesday,Howrah,Bardhaman,17:00,18:30,17:00,19:17,0.0,95,Clear,High,17,False,False,47.8,0h 47m 48s
T106,2024-03-20,Wednesday,Bardhaman,Durgapur,18:30,19:20,19:17,20:55,47.8,55,Rain,High,18,False,False,95.2,1h 35m 12s
T106,2024-03-20,Wednesday,Durgapur,Asansol,19:20,20:00,20:55,22:02,95.2,40,Clear,Medium,19,False,False,122.7,2h 2m 42s
T106,2024-03-20,Wednesday,Asansol,Dhanbad,20:00,21:00,22:02,23:38,122.7,60,Rain,Medium,20,False,False,158.9,2h 38m 54s
T107,2024-03-20,Wednesday,Howrah,Bardhaman,19:00,20:30,19:00,20:57,0.0,95,Rain,High,19,False,False,27.2,0h 27m 12s
T107,2024-03-20,Wednesday,Bardhaman,Durgapur,20:30,21:20,20:57,22:18,27.2,55,Rain,Medium,20,False,False,58.0,0h 58m 0s
